status_code,response_time,response_length,header_count,cookie_count,redirect_count,framework_encoded,server_encoded,authentication,param_count,form_count,endpoint_count,depth,has_password_field,has_file_upload,has_search_form,label
400,1890,940,3,0,2,3,2,1,5,1,5,2,1,0,1,Information
200,756,3182,3,2,0,4,3,0,6,3,6,4,1,0,1,Input Validation
200,349,771,3,4,1,3,0,1,2,0,4,0,1,0,1,Configuration
200,158,2438,4,0,1,2,3,0,0,0,1,0,0,0,0,Header
400,700,4484,6,1,0,1,3,0,7,2,12,1,1,1,0,Input Validation
200,712,8743,6,4,2,4,1,0,1,2,6,2,0,0,0,Information
400,1522,3318,7,0,1,0,0,0,5,0,13,0,1,0,0,Configuration
200,1746,6568,7,0,1,0,0,1,1,1,9,4,0,0,1,Session
401,516,1098,7,1,0,1,0,1,4,2,3,1,1,0,0,Authentication
500,1774,6906,7,3,1,4,2,0,4,0,8,3,1,1,0,Information
500,1879,9797,3,1,0,3,2,1,1,0,1,3,1,0,0,Authorization
200,136,7749,6,2,0,1,0,1,2,2,3,2,1,0,0,Authentication
500,945,1092,4,1,0,0,1,1,2,1,3,3,1,0,0,Input Validation
200,252,5012,7,3,1,4,0,1,0,1,1,2,1,0,0,Authentication
200,262,2637,1,1,0,3,0,0,0,0,2,1,0,0,0,Header
400,136,6069,3,3,0,4,0,0,0,2,13,3,1,1,1,Information
400,1110,3972,8,4,2,0,1,1,5,1,19,3,1,1,1,Information
200,219,2727,3,1,0,2,3,0,0,0,3,1,0,0,0,Header
200,294,2156,1,0,0,3,0,0,0,0,1,1,0,0,0,Header
500,1196,5252,2,3,1,0,2,0,2,1,17,1,0,0,1,Configuration
400,1098,4875,4,1,1,4,2,0,1,0,7,0,0,1,0,Authorization
200,1233,2697,7,2,0,3,0,0,2,0,13,4,1,0,0,Configuration
200,79,1563,4,0,0,1,1,0,0,0,1,0,0,0,0,Header
500,1090,2373,7,2,0,2,2,0,5,1,13,4,0,0,1,Session
500,1857,4748,3,4,0,0,2,1,3,0,9,3,1,1,1,Information
401,220,2368,5,1,0,3,3,1,4,1,9,3,1,0,0,Authentication
500,118,4737,2,0,2,4,1,1,4,2,13,4,1,0,0,Information
400,259,9179,5,1,1,0,0,0,4,0,8,2,0,0,1,Information
400,1934,8833,8,1,2,2,0,1,5,0,10,3,0,0,0,Session
400,192,6212,2,2,2,4,1,1,3,0,13,0,0,0,1,Information
200,204,1689,4,1,0,0,0,0,0,0,1,1,0,0,0,Header
200,723,2086,6,2,0,2,1,1,3,1,14,1,0,1,1,Input Validation
200,41,4451,12,1,0,2,0,0,0,0,7,2,0,0,0,Safe
500,1260,2583,6,0,0,1,2,0,5,2,9,4,1,0,1,Input Validation
200,218,1701,2,0,1,0,3,0,0,0,1,1,0,0,0,Header
403,1879,9732,3,4,1,0,0,1,5,1,16,4,0,0,1,Authorization
200,483,6531,7,2,0,4,2,0,5,1,1,4,1,0,1,Information
302,516,5320,8,2,0,4,1,1,5,0,12,3,0,1,0,Configuration
200,1209,1620,6,0,0,0,2,0,6,1,5,2,0,0,1,Input Validation
403,119,5658,2,3,2,0,3,0,4,0,10,4,0,1,0,Authorization
401,67,543,5,3,1,0,2,1,0,1,2,1,1,0,0,Authentication
200,1182,1097,2,2,0,4,2,0,3,1,3,3,0,1,1,Input Validation
400,646,2514,6,0,0,3,0,1,5,2,5,2,1,0,0,Input Validation
200,115,2467,1,1,1,0,1,0,0,0,3,1,0,0,0,Header
200,140,816,4,1,0,1,2,0,0,0,1,1,0,0,0,Header
302,320,3631,5,3,0,1,1,1,4,2,9,3,1,0,0,Authentication
302,1808,845,6,3,0,3,3,1,1,1,18,3,0,0,0,Authorization
400,1720,8332,9,2,0,1,2,1,4,1,16,3,1,1,0,Session
200,444,6093,3,3,2,4,1,1,2,2,2,3,1,0,0,Authentication
500,1364,4458,5,0,0,2,3,0,6,2,10,4,0,0,1,Input Validation
200,1462,2302,6,2,0,3,0,0,6,1,8,3,1,0,1,Input Validation
400,244,1650,2,0,0,0,0,1,4,2,6,0,0,1,0,Information
403,1960,7318,2,3,2,0,1,0,4,2,8,0,1,1,1,Authorization
200,108,1001,1,0,0,4,0,0,0,0,1,1,0,0,0,Header
302,1767,4108,2,0,0,3,0,1,3,1,10,2,0,1,1,Information
302,1536,8841,4,1,2,3,2,1,2,1,7,3,0,1,1,Authorization
200,63,12920,14,0,0,4,1,0,0,0,3,1,0,0,0,Safe
400,1743,1245,4,4,0,0,0,0,0,1,13,4,0,0,0,Configuration
200,419,1617,6,2,0,4,2,0,7,1,10,2,1,0,1,Input Validation
302,243,2629,4,2,2,0,1,1,0,1,18,1,0,0,0,Session
200,199,1315,11,0,0,1,3,0,0,0,7,2,0,0,0,Safe
302,290,4224,6,3,1,1,1,1,1,2,5,2,1,0,0,Authentication
400,247,1584,5,2,0,1,0,1,6,1,9,3,1,0,1,Input Validation
400,1563,8764,8,4,1,2,1,1,5,1,12,0,0,1,1,Session
401,557,6164,7,3,2,2,0,1,3,1,6,1,1,0,0,Authentication
401,61,7986,7,1,2,3,0,1,0,2,7,3,1,0,0,Authentication
403,1711,2910,6,4,0,1,2,0,0,0,2,2,1,0,1,Authorization
200,602,4553,4,2,2,1,2,1,1,1,9,3,1,0,0,Authentication
403,1338,5845,5,0,2,0,2,0,5,1,16,3,1,1,0,Configuration
500,1385,4705,4,0,0,2,3,1,6,2,2,4,0,1,1,Input Validation
200,264,935,4,0,1,2,0,0,0,0,2,1,0,0,0,Header
200,43,1117,4,1,0,1,0,0,0,0,2,1,0,0,0,Header
302,216,5804,5,2,1,0,3,1,4,0,11,0,1,0,0,Configuration
200,779,7532,7,3,1,0,3,1,1,2,5,2,1,0,0,Authentication
500,492,364,6,2,1,1,0,1,4,2,10,0,0,1,1,Configuration
400,880,9682,2,2,2,1,0,1,2,2,3,1,1,1,1,Configuration
400,280,4314,3,0,0,0,0,0,7,3,7,3,0,0,1,Input Validation
200,679,3811,3,1,0,2,2,0,5,1,7,1,1,0,0,Input Validation
200,1760,7962,9,0,2,2,0,0,1,0,7,0,0,0,1,Authorization
403,887,5492,3,4,1,1,0,1,4,0,16,2,1,1,0,Configuration
422,301,940,3,1,0,0,3,0,2,2,8,2,1,1,0,Input Validation
200,281,500,4,1,1,2,1,0,0,0,3,1,0,0,0,Header
301,63,2922,1,0,0,0,1,0,0,0,3,0,0,0,0,Header
400,1920,4958,7,3,2,4,2,0,4,0,5,3,1,1,0,Configuration
200,83,2546,1,0,0,4,0,0,0,0,3,0,0,0,0,Header
403,1485,7775,7,1,1,3,3,0,1,0,8,0,1,1,0,Configuration
200,619,5247,6,3,2,1,2,1,3,2,5,1,1,0,0,Authentication
200,232,1152,2,0,0,3,3,0,0,0,2,0,0,0,0,Header
200,798,6996,4,1,0,2,2,1,1,1,5,2,1,0,0,Authentication
400,1192,236,6,1,0,2,0,1,7,2,3,1,0,0,1,Input Validation
500,1021,761,7,2,2,2,2,0,1,2,18,1,0,1,1,Configuration
304,150,13388,10,1,0,3,2,0,0,0,3,2,0,0,0,Safe
200,1439,3080,7,4,2,4,3,1,3,0,4,4,1,0,0,Authorization
500,560,1383,9,2,0,1,0,0,1,2,16,3,0,0,1,Session
422,1154,4663,5,2,0,1,3,0,7,3,5,1,1,1,0,Input Validation
400,284,8844,6,4,1,2,0,0,0,1,5,4,1,1,1,Authorization
400,497,782,4,0,0,4,3,0,7,1,3,3,1,1,1,Input Validation
400,969,2374,8,2,1,4,0,1,2,2,12,0,1,0,1,Authorization
200,106,1404,4,0,1,4,1,0,0,0,4,0,0,0,0,Header
200,141,1803,3,0,1,4,0,0,0,0,2,1,0,0,0,Header
500,1035,6257,8,4,1,4,0,1,3,1,1,3,0,1,0,Information
200,119,1431,3,1,1,2,3,0,0,0,1,0,0,0,0,Header
403,1727,707,3,2,1,3,3,0,2,0,13,0,0,0,1,Configuration
200,985,6203,5,4,2,3,3,0,2,2,15,2,0,0,0,Session
200,1167,2984,2,1,0,0,2,0,6,1,9,4,0,0,1,Input Validation
200,705,7744,8,4,2,0,1,0,5,2,7,2,0,1,0,Configuration
200,67,7427,6,1,2,4,1,1,1,2,1,2,1,0,0,Authentication
301,106,123,3,1,0,2,3,0,0,0,1,0,0,0,0,Header
200,105,2519,1,1,0,4,0,0,0,0,2,0,0,0,0,Header
302,117,6587,6,0,2,0,0,0,3,2,15,1,1,0,0,Configuration
200,89,2555,1,0,0,2,1,0,0,0,3,1,0,0,0,Header
500,1309,5779,6,0,0,1,2,1,4,0,19,3,1,0,0,Information
200,37,1068,3,1,0,4,3,0,0,0,1,0,0,0,0,Header
200,604,5020,7,1,1,3,0,1,3,1,4,2,1,0,0,Authentication
403,758,6729,7,2,2,3,1,1,3,2,14,3,0,1,1,Information
500,412,2529,2,4,2,1,3,1,1,2,4,2,0,0,0,Information
200,230,5788,9,3,2,2,2,0,1,0,5,2,0,0,1,Authorization
403,1328,8805,7,2,1,4,1,0,4,1,12,4,0,1,1,Configuration
400,180,7596,5,0,0,1,0,0,4,2,15,2,0,1,0,Configuration
200,74,2078,1,0,0,4,0,0,0,0,1,0,0,0,0,Header
500,1153,3537,5,0,0,2,0,1,2,2,5,1,0,0,0,Input Validation
500,1270,4757,5,1,0,2,0,0,7,1,14,1,1,0,1,Input Validation
400,663,2793,6,0,0,3,1,0,4,2,11,2,0,0,1,Input Validation
200,718,3399,4,2,0,1,2,0,4,3,11,3,1,0,1,Input Validation
500,506,9756,2,1,0,0,3,1,3,0,11,3,0,1,1,Configuration
200,352,4427,5,2,0,1,3,1,6,2,4,3,1,0,0,Input Validation
400,313,5760,8,1,1,2,3,1,1,2,4,1,0,0,0,Information
302,1604,5704,8,3,0,4,2,0,0,1,18,3,0,1,1,Configuration
200,402,3871,4,1,1,2,3,1,1,2,1,2,1,0,0,Authentication
200,95,1476,11,0,0,1,1,0,0,0,6,0,0,0,0,Safe
200,120,803,3,1,1,2,3,0,0,0,1,1,0,0,0,Header
400,659,316,4,1,0,2,3,0,2,1,13,1,1,0,1,Input Validation
500,947,898,5,0,1,3,3,1,2,0,17,3,1,1,1,Configuration
500,652,4395,3,3,0,3,1,0,2,0,15,3,0,0,1,Configuration
200,1238,659,2,2,0,4,2,0,4,2,13,1,1,1,0,Input Validation
400,1127,8923,8,0,1,4,1,1,0,1,11,4,0,0,0,Authorization
200,1986,3218,6,2,1,3,3,0,5,0,16,1,0,0,1,Configuration
200,251,151,4,1,0,4,0,0,0,0,3,0,0,0,0,Header
500,518,4262,6,2,0,1,0,1,2,2,11,4,1,1,1,Input Validation
200,1333,1736,3,0,0,4,2,1,7,3,3,2,1,1,1,Input Validation
500,1881,5253,5,4,2,2,1,1,3,0,1,3,1,0,0,Configuration
400,1496,6779,7,1,2,4,0,1,0,0,19,3,1,0,1,Configuration
422,1226,572,6,0,0,0,3,0,3,2,14,1,1,1,1,Input Validation
301,283,2268,4,0,1,4,0,0,0,0,2,0,0,0,0,Header
302,511,6689,7,3,2,3,1,1,0,2,7,3,1,0,0,Authentication
403,607,4721,6,2,0,4,2,1,2,2,13,3,0,1,0,Information
302,620,9006,4,1,2,4,1,0,4,1,1,0,1,0,1,Information
403,1290,5019,9,3,1,1,2,0,3,2,9,0,1,1,0,Configuration
403,702,4209,5,2,2,2,1,1,4,2,9,2,1,0,0,Authentication
200,123,11179,13,1,0,1,3,0,0,0,6,2,0,0,0,Safe
500,529,3412,6,2,0,2,0,0,0,1,11,0,1,0,1,Authorization
403,540,2031,6,3,2,1,1,0,5,1,8,4,1,1,0,Authorization
403,1773,6044,4,4,2,2,1,0,4,1,1,4,0,1,1,Configuration
500,1582,9895,3,1,1,4,3,1,1,2,15,2,0,0,1,Session
200,132,13768,8,0,0,2,2,0,0,0,1,0,0,0,0,Safe
500,581,5708,5,3,1,4,2,1,3,0,11,0,0,1,1,Session
500,1135,3139,4,1,0,4,0,0,2,1,4,4,0,1,0,Input Validation
403,1926,6864,2,4,1,4,1,0,3,0,17,0,0,1,1,Session
200,554,7799,2,2,0,0,1,1,5,0,19,0,0,0,1,Configuration
200,399,609,5,3,1,2,2,1,2,2,7,3,1,0,0,Authentication
200,295,1901,6,2,0,1,3,1,3,2,4,1,0,1,1,Input Validation
200,110,761,1,1,1,0,3,0,0,0,2,1,0,0,0,Header
500,271,4560,4,1,0,1,0,1,5,2,3,4,1,1,0,Input Validation
401,217,6250,3,1,1,2,2,1,4,2,8,3,1,0,0,Authentication
500,669,8082,4,0,2,1,0,0,4,0,11,2,1,1,0,Information
200,236,1378,1,0,0,4,1,0,0,0,3,0,0,0,0,Header
400,476,1172,6,2,0,4,3,1,5,2,6,2,1,1,1,Input Validation
400,1180,3522,5,1,0,3,2,0,3,3,7,4,1,1,0,Input Validation
200,150,720,4,0,1,4,3,0,0,0,3,0,0,0,0,Header
200,955,4595,4,2,0,3,2,1,6,2,2,3,0,1,0,Input Validation
400,1211,5587,4,1,2,3,0,0,3,0,14,3,1,1,1,Information
302,1768,9557,9,4,2,1,3,1,1,1,10,4,1,1,0,Session
200,124,1569,1,0,0,1,1,0,0,0,3,0,0,0,0,Header
302,603,7031,2,3,0,3,2,0,1,2,5,0,0,1,0,Authorization
302,1535,4470,7,0,2,4,1,0,2,2,8,0,0,0,1,Session
500,1097,6783,7,2,0,4,3,0,4,1,15,2,1,1,0,Configuration
200,464,1372,4,1,1,0,1,1,2,1,5,1,1,0,0,Authentication
200,66,17655,11,0,0,3,1,0,0,0,4,0,0,0,0,Safe
400,297,3823,7,3,2,0,1,0,3,1,16,2,0,0,1,Information
500,886,1149,6,1,0,0,0,0,4,3,12,4,1,1,0,Input Validation
500,477,5921,3,2,0,4,3,1,5,2,19,2,1,0,1,Information
200,508,4379,5,2,0,2,1,1,4,2,5,3,1,1,0,Input Validation
200,42,2489,3,0,1,3,0,0,0,0,2,1,0,0,0,Header
200,648,4015,5,2,0,3,0,0,7,3,11,4,1,0,0,Input Validation
200,244,1856,3,0,0,1,2,0,0,0,4,1,0,0,0,Header
200,205,424,4,1,1,1,1,0,0,0,4,0,0,0,0,Header
200,85,2279,4,1,1,0,2,0,0,0,4,1,0,0,0,Header
403,599,456,9,0,1,0,3,0,5,1,4,1,0,0,1,Information
500,946,4797,2,0,0,4,1,1,4,1,5,1,0,0,0,Input Validation
500,751,8387,9,1,1,3,1,0,2,0,6,2,0,0,1,Configuration
500,284,9243,8,0,2,4,2,1,1,2,16,1,0,1,0,Session
200,1025,9897,4,1,1,0,2,0,4,0,5,4,0,1,1,Authorization
200,129,19358,11,1,0,4,2,0,0,0,1,0,0,0,0,Safe
200,200,1598,4,1,0,0,0,0,0,0,2,1,0,0,0,Header
500,715,3838,2,1,0,3,0,1,2,3,13,2,1,1,0,Input Validation
400,74,5883,9,3,2,1,2,1,5,0,10,3,1,0,1,Authorization
500,1277,2667,8,1,2,2,1,0,1,0,4,0,0,0,0,Information
200,1784,170,5,2,0,1,1,0,4,0,5,0,0,1,1,Session
400,999,3687,9,2,1,2,2,0,3,2,17,1,0,1,1,Configuration
500,1941,1978,7,3,0,0,3,0,0,1,7,4,1,0,0,Configuration
500,1912,9186,9,0,0,0,0,1,2,0,16,1,1,1,0,Session
400,1130,6940,4,0,0,4,3,1,3,1,16,1,0,1,1,Information
403,62,9871,2,1,1,4,1,1,0,1,16,2,1,1,0,Configuration
200,80,4926,2,0,2,1,1,1,4,0,4,3,1,1,0,Configuration
304,23,12088,12,0,0,4,3,0,0,0,6,0,0,0,0,Safe
400,1793,3891,8,2,0,0,1,0,1,2,3,3,1,0,0,Authorization
200,267,1322,4,1,0,3,2,0,0,0,4,1,0,0,0,Header
200,249,1118,2,0,0,1,2,0,0,0,3,1,0,0,0,Header
500,1836,8885,7,3,0,4,1,1,5,1,1,2,0,1,0,Authorization
200,101,16754,8,0,0,4,2,0,0,0,4,1,0,0,0,Safe
200,145,1613,1,1,0,2,1,0,0,0,1,1,0,0,0,Header
400,255,2249,6,0,0,0,1,0,3,2,5,1,0,0,0,Input Validation
500,428,4885,2,2,0,2,0,0,5,3,8,4,1,1,1,Input Validation
200,424,1609,4,2,2,0,2,1,2,2,2,2,1,0,0,Authentication
200,116,7069,11,1,0,1,0,0,0,0,2,0,0,0,0,Safe
403,1593,3156,8,3,0,2,3,1,0,1,4,0,0,0,1,Information
302,114,8975,9,1,1,0,1,1,2,1,16,2,0,0,0,Information
302,1575,9887,9,2,1,3,1,1,4,1,2,1,0,1,0,Authorization
302,710,2523,4,4,0,3,2,1,4,1,2,4,0,0,0,Authorization
400,613,733,8,1,0,4,3,0,3,2,11,2,0,1,0,Information
200,150,891,3,1,0,2,3,0,0,0,1,0,0,0,0,Header
400,836,3859,7,0,2,3,0,1,2,0,2,1,0,0,0,Configuration
500,1332,1840,3,2,1,2,3,1,0,1,2,3,0,1,1,Configuration
200,58,874,1,0,0,0,3,0,0,0,4,1,0,0,0,Header
500,379,3011,3,2,0,1,1,0,2,2,5,3,0,0,1,Input Validation
302,93,8196,5,4,2,2,1,0,2,0,4,1,0,1,1,Configuration
403,1635,3778,8,4,0,3,0,1,3,0,3,1,1,1,1,Session
400,1458,2388,4,2,0,1,1,0,1,2,19,3,1,0,0,Configuration
200,1496,4923,5,2,0,2,0,1,7,2,13,1,1,1,1,Input Validation
302,1671,2796,2,1,0,1,0,1,4,2,4,3,0,0,1,Session
200,79,2131,1,1,1,4,1,0,0,0,4,1,0,0,0,Header
302,823,7411,5,3,2,2,2,1,5,0,6,2,1,1,0,Session
500,225,3855,5,2,0,0,0,1,3,2,14,1,0,1,0,Input Validation
200,151,2598,4,1,1,2,1,0,0,0,2,0,0,0,0,Header
302,250,7726,3,3,0,1,2,1,2,2,7,2,1,0,0,Authentication
200,101,1621,1,0,1,0,0,0,0,0,3,1,0,0,0,Header
200,132,2783,1,1,0,3,0,0,0,0,1,1,0,0,0,Header
200,397,4645,6,1,0,2,3,1,0,1,9,1,1,0,0,Authentication
200,61,1665,4,1,1,0,3,0,0,0,1,0,0,0,0,Header
422,1324,2469,5,1,0,0,3,0,3,3,8,3,1,0,1,Input Validation
200,553,7809,4,3,1,4,2,1,3,1,3,2,1,0,0,Authentication
403,1152,4803,6,1,0,2,0,1,2,1,12,0,1,0,1,Configuration
200,333,1016,4,2,0,3,1,1,4,1,7,1,1,0,0,Authentication
301,80,273,4,1,0,3,3,0,0,0,1,0,0,0,0,Header
400,746,3157,5,0,1,1,0,1,5,2,15,4,1,1,1,Information
500,918,1628,2,0,1,3,1,1,0,0,14,4,1,0,0,Configuration
400,909,3254,7,1,0,0,3,1,2,0,2,0,1,1,1,Configuration
500,1881,6934,9,4,1,3,2,0,4,1,18,2,1,1,1,Configuration
301,250,1917,4,0,0,4,3,0,0,0,1,0,0,0,0,Header
500,221,384,4,1,0,0,1,1,7,3,2,4,1,1,0,Input Validation
200,177,2781,5,0,0,3,2,0,3,1,6,1,1,0,0,Input Validation
200,45,2501,3,0,0,3,3,0,0,0,1,0,0,0,0,Header
200,49,9164,12,1,0,4,1,0,0,0,1,0,0,0,0,Safe
401,318,6535,7,2,1,3,1,1,1,1,3,3,1,0,0,Authentication
302,1677,8667,5,2,1,1,0,0,4,0,19,4,1,0,0,Configuration
500,1061,4108,3,2,0,1,2,0,3,3,8,1,0,0,1,Input Validation
200,1081,3046,4,2,0,3,1,0,2,3,7,4,0,1,0,Input Validation
200,468,7924,3,4,1,3,0,0,5,0,18,0,0,0,1,Configuration
200,66,1137,3,0,0,0,1,0,0,0,1,0,0,0,0,Header
200,104,1255,1,1,1,2,1,0,0,0,3,0,0,0,0,Header
200,87,744,7,2,1,1,1,1,2,2,7,3,1,0,0,Authentication
200,116,2863,3,0,1,0,0,0,0,0,1,0,0,0,0,Header
500,1841,8872,2,3,1,4,3,1,4,0,12,0,0,1,1,Information
400,1772,8491,6,2,2,3,2,1,0,0,19,4,0,0,1,Session
500,720,4933,3,2,0,0,0,0,3,3,6,2,1,0,0,Input Validation
200,368,1243,3,2,0,2,0,0,3,2,7,2,1,1,0,Input Validation
403,1747,894,8,2,2,0,1,1,0,2,15,0,1,1,0,Configuration
302,88,787,6,1,2,3,0,1,1,1,1,1,1,0,0,Authentication
200,771,2263,8,1,0,0,1,1,3,1,15,3,0,0,0,Configuration
200,607,9908,6,2,1,2,0,1,1,2,17,1,1,1,0,Configuration
401,76,3061,3,3,1,2,2,1,4,2,8,2,1,0,0,Authentication
200,1101,7850,3,0,2,3,0,1,3,0,14,1,0,1,1,Information
200,112,15623,13,1,0,3,1,0,0,0,3,0,0,0,0,Safe
500,1603,1906,6,3,0,3,1,1,2,0,9,0,0,1,0,Information
403,1668,659,7,2,2,0,3,0,0,1,8,0,1,1,0,Session
500,247,5938,4,4,2,1,2,1,2,1,8,1,0,1,0,Configuration
200,473,2294,5,2,0,0,0,0,3,1,2,4,1,1,1,Input Validation
400,805,2328,6,4,2,2,2,0,1,2,11,2,1,1,0,Configuration
500,805,7436,9,2,2,4,0,1,0,1,15,1,1,0,1,Configuration
200,258,1975,1,0,1,1,2,0,0,0,1,1,0,0,0,Header
500,1870,2149,2,0,2,1,0,0,3,0,5,2,0,0,0,Information
200,112,864,2,1,0,0,2,0,0,0,3,1,0,0,0,Header
403,156,4854,7,0,2,0,3,1,4,2,13,0,1,1,1,Configuration
500,1373,1485,3,3,0,1,2,1,5,1,14,2,0,0,0,Configuration
200,74,1444,3,1,1,2,3,0,0,0,3,0,0,0,0,Header
302,445,3617,7,3,2,1,2,0,1,0,9,2,1,1,0,Configuration
302,1478,3684,7,3,1,1,2,0,0,1,13,0,0,1,0,Session
403,719,2746,4,2,0,3,1,1,4,2,4,0,1,1,1,Authorization
400,841,5158,7,1,1,4,1,0,1,2,12,4,1,1,1,Configuration
200,1798,1683,2,4,2,1,3,1,4,2,1,4,1,0,0,Configuration
200,1431,9437,5,1,1,0,3,0,3,0,18,3,1,0,1,Configuration
400,160,8146,2,1,1,3,3,0,5,1,6,1,1,0,1,Configuration
400,709,4311,3,1,0,1,3,1,2,3,5,3,1,1,0,Input Validation
200,1225,1085,3,1,0,3,2,1,7,3,8,3,1,0,0,Input Validation
302,490,561,5,3,0,3,2,0,5,0,15,3,0,0,0,Configuration
200,183,1238,4,1,0,2,3,0,0,0,2,1,0,0,0,Header
200,114,2615,6,0,0,4,3,1,6,3,10,1,1,0,1,Input Validation
200,70,17675,8,1,0,3,0,0,0,0,3,2,0,0,0,Safe
200,239,2170,4,1,0,1,3,0,0,0,3,0,0,0,0,Header
200,138,1316,4,1,1,3,3,0,0,0,1,1,0,0,0,Header
403,140,6633,4,2,1,4,0,1,5,0,11,1,1,0,1,Configuration
500,385,9468,7,2,0,1,1,1,2,2,11,3,0,0,1,Authorization
200,25,9045,13,0,0,2,0,0,0,0,6,0,0,0,0,Safe
200,573,6730,5,1,2,0,1,1,1,2,6,1,1,0,0,Authentication
500,698,8482,6,4,1,4,0,1,5,2,15,0,1,0,0,Session
500,274,501,2,2,0,2,1,0,3,1,7,4,0,0,1,Input Validation
400,530,534,8,4,2,2,0,1,0,2,8,1,1,1,0,Configuration
302,100,6612,5,4,2,2,2,1,1,0,8,2,1,0,1,Configuration
401,456,7010,6,1,0,0,1,1,4,2,8,3,1,0,0,Authentication
302,226,3746,6,0,2,0,0,0,0,1,13,1,1,1,0,Authorization
301,232,184,4,1,1,2,2,0,0,0,2,1,0,0,0,Header
301,67,1976,4,1,1,1,3,0,0,0,1,1,0,0,0,Header
200,175,2588,3,0,1,3,2,0,0,0,4,1,0,0,0,Header
200,434,6557,4,4,2,0,1,0,4,2,14,3,0,1,0,Authorization
403,1533,7770,4,1,0,3,2,1,1,2,6,4,0,0,1,Session
500,1969,3961,9,1,1,2,1,1,3,0,14,2,1,1,1,Information
403,592,9743,8,0,1,0,3,0,4,1,12,0,0,1,0,Information
403,1252,9734,3,0,0,4,2,1,3,1,4,1,1,1,1,Information
302,1978,804,6,1,2,1,2,0,5,1,15,4,0,0,0,Authorization
500,86,8383,5,0,1,0,2,1,5,2,8,3,0,0,1,Authorization
403,771,5531,7,4,0,1,3,1,3,0,9,2,0,0,1,Configuration
200,867,2368,2,0,1,3,1,1,5,0,12,2,0,1,0,Configuration
301,152,850,1,0,1,4,2,0,0,0,4,1,0,0,0,Header
500,1149,1604,3,1,0,1,1,1,2,1,3,4,0,0,0,Input Validation
200,147,108,2,0,0,0,2,0,0,0,4,0,0,0,0,Header
200,141,1350,6,3,2,0,0,1,2,1,7,2,1,0,0,Authentication
200,117,9467,8,0,0,1,3,0,0,0,4,1,0,0,0,Safe
200,396,4097,7,1,2,3,1,1,0,2,4,2,1,0,0,Authentication
200,97,7729,7,3,2,1,2,1,0,2,8,2,1,0,0,Authentication
400,1562,8521,3,1,0,1,3,1,5,1,4,3,0,0,1,Session
200,125,3760,11,1,0,1,2,0,0,0,2,0,0,0,0,Safe
200,1712,8231,8,0,0,1,3,0,2,1,19,4,1,1,0,Configuration
200,1750,2160,7,2,0,1,3,1,4,2,6,3,1,0,1,Authorization
200,1081,2289,3,1,0,3,0,1,2,1,11,1,0,1,0,Input Validation
200,1503,4408,6,0,0,0,2,1,0,0,5,0,1,1,1,Configuration
200,289,904,8,3,2,4,3,1,4,1,14,1,1,0,0,Session
400,1482,2617,3,1,1,0,3,0,4,1,9,4,1,0,1,Configuration
500,1179,8609,7,3,1,4,0,1,1,0,6,2,1,0,0,Authorization
200,272,1743,4,1,0,1,3,0,0,0,1,0,0,0,0,Header
200,232,707,3,0,0,4,3,0,0,0,4,1,0,0,0,Header
200,49,221,1,1,1,0,3,0,0,0,1,0,0,0,0,Header
500,1860,2662,6,4,1,0,2,0,5,1,15,3,1,1,1,Authorization
400,1345,2461,5,2,0,1,1,1,7,3,3,1,0,1,0,Input Validation
200,764,3320,3,2,2,2,3,1,1,2,1,1,1,0,0,Authentication
200,239,598,2,0,1,1,1,0,0,0,2,1,0,0,0,Header
304,29,3128,12,0,0,2,0,0,0,0,4,2,0,0,0,Safe
403,548,7685,7,3,1,3,3,1,2,2,3,3,1,0,0,Authentication
200,170,2593,2,0,0,1,1,0,0,0,3,1,0,0,0,Header
500,1484,4024,3,1,0,2,2,0,4,3,10,2,0,1,1,Input Validation
200,396,819,6,0,0,4,2,0,4,1,13,4,0,0,1,Input Validation
403,1309,1461,3,3,1,3,1,0,1,1,18,3,1,0,1,Information
400,584,9421,2,2,2,3,0,1,2,2,7,1,0,1,1,Authorization
403,465,3981,6,0,2,1,2,0,1,2,11,1,0,0,1,Information
400,1616,3105,5,0,0,2,2,1,0,2,5,1,1,1,1,Configuration
302,894,9558,6,3,1,2,1,1,1,1,6,3,1,1,0,Information
400,516,7220,9,3,1,1,1,0,3,1,4,0,0,1,1,Configuration
403,848,9724,6,4,2,2,3,0,3,0,9,2,0,0,0,Configuration
400,260,5823,2,1,2,2,2,1,2,2,3,2,1,0,0,Information
500,277,686,3,0,0,3,0,1,3,1,8,2,0,0,1,Input Validation
403,1414,6296,3,3,0,0,0,1,2,2,1,2,0,1,1,Information
200,447,5961,6,3,1,2,1,1,3,2,8,1,1,0,0,Authentication
200,938,6920,2,0,1,4,0,1,0,0,18,1,1,1,1,Configuration
200,133,1368,2,1,0,4,1,0,6,3,3,2,0,0,0,Input Validation
302,268,3971,6,3,2,1,1,1,5,2,2,3,0,0,0,Configuration
400,1008,8271,4,4,2,0,0,0,5,0,8,2,1,0,1,Authorization
200,233,1265,2,0,0,2,3,0,0,0,4,1,0,0,0,Header
400,624,3239,7,3,1,0,2,1,2,2,3,2,0,1,1,Information
400,955,5508,5,2,0,3,0,1,4,0,16,4,0,1,1,Information
200,40,17967,10,0,0,2,1,0,0,0,5,1,0,0,0,Safe
301,107,489,1,1,1,2,2,0,0,0,2,1,0,0,0,Header
